job_id,company_name,title,normalized_title,category,description,requirement_summary,work_type,employment_type,experience_level,province,city,salary_min,salary_max,salary_currency,salary_display,skills_top_10_names,requirements_concat,language_signal,source_posted_at,status,fit_input_quality_score,fit_input_has_requirements,fit_input_has_skills,skills_count_total,description_length_chars,req_len,_is_tech_cat,_is_tech_title,_is_tech_skills,is_tech,tech_signal_source
73743ac3-847b-4cfe-9b78-57ebfcf74b13,Pengiklan Anonim,VP of Technology,VP of Technology,Technology Information & Communication,The VP of Technology role at Pengiklan Anonim in Jakarta Raya focuses on core contributions based on available operational evidence. Ideal candidates are expected to meet: Bachelor's degree in any major minimum 2 years of experience as Procurement Staff Handle and process export–import documentation in compliance with regulations,Bachelor's degree in any major minimum 2 years of experience as Procurement Staff Handle and process export–import documentation in compliance with regulations,ONSITE,FULL_TIME,ENTRY_LEVEL,Jakarta,Jakarta,55000000.0,80000000.0,IDR,"IDR 55,000,000 - 80,000,000 / month",Akan segera berakhir | EXPIRES_SOON,Bachelor's degree in any major || minimum 2 years of experience as Procurement Staff || Handle and process export–import documentation in compliance with regulations,EN,2026-04-23T09:00:06Z,ACTIVE,100,1,1,2,338,193,False,False,False,False,none
737111b1-8661-42f7-b04d-39b015adcb8b,PT BFI Finance Indonesia Tbk,Marketing Mobil BFI Cabang Palangka Raya,Marketing Mobil BFI Cabang Palangka Raya,,"Recruit, foster, and maintain working relationships with agents Implement BA/Agent strategies to increase agent contribution, productivity, and loyalty to ensure consumer booking targets are met Regularly visit agents to maintain working relationships and assist in overcoming obstacles in product marketing",Male/Female Minimum High School/Vocational School education Good communication skills Target-oriented Accustomed to working in the field 1 year of marketing experience preferred fresh graduates are welcome to apply Owns a private vehicle.,ONSITE,FULL_TIME,ENTRY_LEVEL,Central Kalimantan (Kalimantan Tengah),Palangka Raya,,,IDR,Not specified,Sales | Marketing,Male/Female Minimum High School/Vocational School education Good communication skills Target-oriented Accustomed to working in the field 1 year of marketing experience preferred fresh graduates are welcome to apply Owns a private vehicle,EN,2026-05-08T07:54:40.634000Z,ACTIVE,100,1,1,2,314,245,False,False,False,False,none
73382dd3-5c85-4776-9294-c5c6b62323da,Kebakkramat Elang Perkasa,STAFF MEKATRONIKA,Mechatronics Staff,Teknik Mesin,1. Handle Solar Panel systems and related devices. 2. Develop and manage IoT systems. 3. Perform commissioning and system testing.,Experience with Solar Panel systems and IoT development.,ONSITE,FULL_TIME,ENTRY_LEVEL,Jawa Tengah,Surakarta,,,IDR,Not specified,Solar Panel | IoT,Experience with Solar Panel systems and IoT development,EN,2026-04-25T07:39:43Z,ACTIVE,100,1,1,2,137,63,False,False,False,False,none
7319dbf9-152d-4ec2-b481-420a456b1c9c,PT Suka Maju Gemilang,Graphic Designer,Graphic Designer,Design & Architecture,"The Graphic Designer role at PT Suka Maju Gemilang in Jakarta Utara, Jakarta Raya, Indonesia focuses on core contributions based on available operational evidence. Ideal candidates are expected to meet: Graphic Designer for social media, marketing, and IT branding needs, including sales kits & campaign visuals.","Graphic Designer for social media, marketing, and IT branding needs, including sales kits & campaign visuals.",ONSITE,FULL_TIME,ENTRY_LEVEL,Jakarta Raya,Jakarta Utara,5500000.0,8000000.0,IDR,"IDR 5,500,000 - 8,000,000 / month",Negotiation,"Graphic Designer for social media, marketing, and IT branding needs, including sales kits & campaign visuals",EN,2026-04-30T04:13:53Z,ACTIVE,100,1,1,1,323,120,False,False,False,False,none
7304734d-3c49-4126-9e55-d9b3f64a547a,MatchaTalent,Sales Manager - Accessories (Consumer Electronics),Sales Manager - Accessories (Consumer Electronics),Sales & Marketing,"The Sales Manager - Accessories (Consumer Electronics) role at MatchaTalent in Jakarta Raya, Indonesia focuses on core contributions based on available operational evidence. Ideal candidates are expected to meet: Drive national sales strategy, improve market share through strategic dealer partnerships and aggressive distribution growth.","Drive national sales strategy, improve market share through strategic dealer partnerships and aggressive distribution growth.",ONSITE,FULL_TIME,LEAD,Jakarta Raya,Jakarta,,,IDR,Not specified,Negotiation,"Drive national sales strategy, improve market share through strategic dealer partnerships and aggressive distribution growth",EN,2026-05-16T00:29:17Z,ACTIVE,100,1,1,1,345,132,False,False,False,False,none
72fcccd2-ef86-4d59-a1bd-e1b94e211a53,Odoo Limited,Partner Acquisition Specialist,Partner Acquisition Specialist,Sales & Marketing,"The Partner Acquisition Specialist role at Odoo Limited in Tangerang, Banten, Indonesia focuses on core contributions based on available operational evidence. Ideal candidates are expected to meet: Drive Brand Exposure, Supportive Working Environment, Fast-Paced, Growth-Focused Environment.","Drive Brand Exposure, Supportive Working Environment, Fast-Paced, Growth-Focused Environment.",ONSITE,FULL_TIME,ENTRY_LEVEL,Banten,Tangerang,8000000.0,12000000.0,IDR,"IDR 8,000,000 - 12,000,000 / month",Akan segera berakhir | EXPIRES_SOON | URGENT | Dibutuhkan segera,"Drive Brand Exposure, Supportive Working Environment, Fast-Paced, Growth-Focused Environment",UNKNOWN,2026-04-23T10:51:26Z,ACTIVE,100,1,1,4,298,100,False,False,False,False,none
72d873c6-5622-4869-8f8d-0d6daf55deb0,Treasury.id,Partnership & CRM Analyst,Partnership & CRM Analyst,Pemasaran & Komunikasi,"Data management, data monitoring, menganalisa, mendeteksi dan memberikan rekomendasi untuk meningkatkan layanan pelanggan serta produk di Treasury",mendeteksi and memberikan rekomendasi for meningkatkan layanan pelanggan serta produk di Treasury.,HYBRID,FULL_TIME,ENTRY_LEVEL,Banten,Tangerang Selatan,,,IDR,Not specified,Effective Communication,mendeteksi and memberikan rekomendasi for meningkatkan layanan pelanggan serta produk di Treasury,MIXED,2026-05-08T04:24:25Z,ACTIVE,100,1,1,1,153,105,False,False,False,False,none
72cb021d-dd45-485e-97c9-07c0351c0a60,Sigmantara Alfindo,Business Analyst,Business Analyst,Accounting,"The Business Analyst role at Sigmantara Alfindo in Tangerang, Banten, Indonesia focuses on core contributions based on available operational evidence. Ideal candidates are expected to meet: Research on market information, identify new business opportunities and other project on ad-hoc basis.","Research on market information, identify new business opportunities and other project on ad-hoc basis.",ONSITE,FULL_TIME,ENTRY_LEVEL,Banten,Tangerang,,,IDR,Not specified,Effective Communication,"Research on market information, identify new business opportunities and other project on ad-hoc basis",EN,2026-04-24T02:11:56Z,ACTIVE,100,1,1,1,299,109,False,False,False,False,none
72aff6bd-376a-4058-9df5-268b6877b554,Buku Warung,Sales Canvassing EDC Klungkung,Sales Canvassing EDC Klungkung,,Seeking new sales/MSMEs for EDC machine installation Negotiating to generate sales Achieving sales targets as set by the company Maintaining good relationships with merchants using EDC and performing duties as assigned,"Male/Female, maximum 35 years old High school graduate (SMA or equivalent) Experience as a Sales in FMCG or Merchant Acquisition Good communication skills Owns a two-wheeled vehicle Valid C class driver's license (SIM C) Experience selling EDC machines & acquisition",HYBRID,CONTRACT,ENTRY_LEVEL,Bali,Klungkung,,,IDR,Not specified,Merchant Acquisition | Negotiation | Communication | EDC Machine Sales | Sales,"Male/Female, maximum 35 years old || High school graduate (SMA or equivalent) Experience as a Sales in FMCG || or Merchant Acquisition Good communication skills Owns a two-wheeled vehicle Valid C class driver's license (SIM C) Experience selling EDC machines & acquisition",EN,2026-05-10T14:12:56.531000Z,ACTIVE,100,1,1,5,225,304,False,False,False,False,none
72ad8eb2-d711-4307-a39e-1e53e0606f7d,Adi Sarana Armada,Market Analyst,Market Analyst,Konsultasi & Strategi,Conduct market and industry analysis within the corporate rent sector to support the company’s business strategy Identify business opportunities...,Conduct market and industry analysis within the corporate rent sector to support the company’s business strategy Identify business opportunities.,ONSITE,FULL_TIME,ENTRY_LEVEL,Jakarta Raya,Jakarta Utara,,,IDR,Not specified,Effective Communication,Conduct market and industry analysis within the corporate rent sector to support the company’s business strategy Identify business opportunities,EN,2026-02-06T13:26:55Z,ACTIVE,100,1,1,1,154,152,False,False,False,False,none
726f4b19-1fae-4412-953b-e7c93c2bd16a,Indocater,Associate Data Planning Analyst,Data Planning Analyst,Information Technology & Communication,"The Associate Data Planning Analyst role at Indocater in Jakarta Raya, Indonesia focuses on core contributions based on available operational evidence. Ideal candidates are expected to meet: This is an associate data planning analyst role.",This is an associate data planning analyst role.,ONSITE,CONTRACT,ENTRY_LEVEL,Jakarta Raya,Jakarta,,,IDR,Not specified,Effective Communication,This is an associate data planning analyst role,UNKNOWN,2026-05-13T03:22:54Z,ACTIVE,100,1,1,1,246,55,False,False,False,False,none
72482be9-5aba-429c-a85f-eee4779bcc8f,Yishan Technology Indonesia,Marketing Ecommerce Shopee,Marketing Ecommerce Shopee,Pemasaran & Komunikasi,"The Marketing Ecommerce Shopee role at Yishan Technology Indonesia in Tangerang, Banten focuses on core contributions based on available operational evidence. Ideal candidates are expected to meet: ADS, campaigns, sales strategies, flash sale, KOL, promo & sales reports.","ADS, campaigns, sales strategies, flash sale, KOL, promo & sales reports.",ONSITE,FULL_TIME,ENTRY_LEVEL,Banten,Tangerang,5500000.0,8000000.0,IDR,"IDR 5,500,000 - 8,000,000 / month",E-commerce Marketing | Shopee | Digital Marketing | Sales Strategy,"ADS, campaigns, sales strategies, flash sale, KOL, promo & sales reports",UNKNOWN,2026-05-15T09:36:16Z,ACTIVE,100,1,1,4,282,84,False,False,False,False,none
7218082f-b355-4445-9041-fff37af13136,Buku Warung,Sales Canvassing EDC Biak Numfor,Sales Canvassing EDC,Sales & Marketing,Looking for new sales/MSMEs for EDC machine installation Negotiate to generate sales Achieve sales targets according to company targets Foster good relationships with merchants who already use EDC and carry out duties in accordance with responsibilities,"Male/Female, maximum 35 years old High school graduate Has experience as Sales FMCG, Telecommunication, Merchant Acquisition Has good communication skills Has a two-wheeled vehicle Has an active SIM C",HYBRID,CONTRACT,ENTRY_LEVEL,Papua,Biak Numfor,,,IDR,Not specified,Negotiation,"Male/Female, maximum 35 years old || High school graduate || Has experience as Sales FMCG, Telecommunication, Merchant Acquisition || Has good communication skills || Has a two-wheeled vehicle || Has an active SIM C || Experience Selling EDC Machines & Acquisition",EN,2026-05-10T14:31:41.056000Z,ACTIVE,100,1,1,1,260,258,False,False,False,False,none
720099c5-4600-4c67-9998-7522fed1aee5,Juara Holding Group,SEO Specialist,SEO Specialist,Pemasaran & Komunikasi,We're looking for a skilled and results-driven SEO Specialist to handle SEO strategy and execution both for our internal brands and our agency clients,Handle SEO strategy and execution for internal brands and agency clients.,ONSITE,CONTRACT,ENTRY_LEVEL,Bali,Denpasar,,,IDR,Not specified,Digital Marketing,Handle SEO strategy and execution for internal brands and agency clients,EN,2026-04-30T07:11:41Z,ACTIVE,100,1,1,1,157,80,False,False,False,False,none
71f588d4-611b-4a8e-aeee-dd9a517e0a5a,APP Group,"Supervisor, Security","Supervisor, Security",Keterampilan & Jasa,"The Supervisor, Security role at APP Group in Karawang, Jawa Barat focuses on core contributions based on available operational evidence. Ideal candidates are expected to meet: Proficient in EXPIRES_SOON, Akan segera berakhir.","Proficient in EXPIRES_SOON, Akan segera berakhir.",ONSITE,FULL_TIME,LEAD,Jawa Barat,Karawang,,,IDR,Not specified,Akan segera berakhir | EXPIRES_SOON,Lead a security command centre team and protect Asia Pulp and Paper's facilities,UNKNOWN,2026-04-23T09:50:14Z,ACTIVE,100,1,1,2,233,56,False,False,False,False,none
71eed868-378c-4e05-85ba-0311db8df018,Mutiara Indah Anugrah,Project Manager,Project Manager,Construction,"PT Mutiara Indah Anugrah is seeking a Project Manager based in Jakarta. Responsibilities include handling strategy, business development, marketing, and communication in project construction. Benefits include BPJS and insurance.",minimum 3 years of experience in project management.,ONSITE,FULL_TIME,LEAD,Jakarta Raya,Jakarta Pusat,12000000.0,17000000.0,IDR,"IDR 12,000,000 - 17,000,000 / month",Marketing | Communication | Business Development | Project Management,minimum 3 years of experience in project management,EN,2026-05-01T04:47:46Z,ACTIVE,100,1,1,4,235,59,False,False,False,False,none
71eda63a-1710-4324-b80e-0b3f2d524100,Mega Global Food Industry,Spv Sanitation & Housekeeping,Supervisor Sanitation & Housekeeping,Hospitaliti & Pariwisata,"The Spv Sanitation & Housekeeping role at Mega Global Food Industry in Gresik, Jawa Timur, Indonesia focuses on core contributions based on available operational evidence. Ideal candidates are expected to meet: Ensure world-class cleanliness and hygiene standards across production (GMP) areas.",Ensure world-class cleanliness and hygiene standards across production (GMP) areas.,ONSITE,FULL_TIME,ENTRY_LEVEL,Jawa Timur,Gresik,,,IDR,Not specified,Effective Communication,Ensure world-class cleanliness and hygiene standards across production (GMP) areas,EN,2026-04-25T02:07:35Z,ACTIVE,100,1,1,1,305,90,False,False,False,False,none
71ca248a-b0ce-41fd-8af9-7dc6ca8e48d7,ESQ Group,Tender,Tender,Consulting & Strategy,"The Tender role at ESQ Group in Jakarta Raya, Indonesia focuses on core contributions based on available operational evidence. Ideal candidates are expected to meet: Has core competencies relevant to the Tender role.",Has core competencies relevant to the Tender role.,ONSITE,FULL_TIME,ENTRY_LEVEL,Jakarta Raya,Jakarta,5730000.0,6000000.0,IDR,"IDR 5,730,000 - 6,000,000 / month",Effective Communication,Has core competencies relevant to the Tender role.,UNKNOWN,2026-05-13T04:28:58Z,ACTIVE,100,1,1,1,223,57,False,False,False,False,none
71b800c5-19e8-4fac-9a5e-f60183b12544,Bussan Auto Finance,IT Asset Management Staff (under Outsourcing),IT Asset Management Staff,"Procurement, Purchasing & Inventory","Job Description : Familiar using system application, detail oriented, familiar with IT knowledge of hardware, software, programming language","Familiar with system applications Familiar with IT knowledge of hardware, software, and programming languages",ONSITE,FULL_TIME,ENTRY_LEVEL,Jakarta Raya,Jakarta,,,IDR,Not specified,IT Software | System Applications | IT Hardware | Programming Languages,"Familiar with system applications || Familiar with IT knowledge of hardware, software, and programming languages",EN,2026-04-24T06:22:07Z,ACTIVE,100,1,1,4,147,135,False,False,False,False,none
719e1ea9-b486-449a-9e33-fcfff36bbfd8,Ometraco Arya Samanta,Sales Engineer Kompressor & Sales Engineer Mesin - Mesin Industri,Sales Engineer,Sales & Marketing,General Qualifications: Minimum D3/S1 Mechanical Engineering education. Computer literate. Possess SIM A / C. Experienced in sales...,Minimum D3/S1 Mechanical Engineering education Possess SIM A / C Experienced in sales,ONSITE,FULL_TIME,ENTRY_LEVEL,Jawa Timur,Surabaya,6000000.0,8500000.0,IDR,"IDR 6,000,000 - 8,500,000 / month",Mechanical Engineering | Sales,Minimum D3/S1 Mechanical Engineering education || Possess SIM A / C || Experienced in sales,UNKNOWN,2026-05-15T04:14:19Z,ACTIVE,100,1,1,2,140,119,False,False,False,False,none
